path,rh_bankssts_gauscurv,rh_caudalanteriorcingulate_gauscurv,rh_caudalmiddlefrontal_gauscurv,rh_cuneus_gauscurv,rh_entorhinal_gauscurv,rh_fusiform_gauscurv,rh_inferiorparietal_gauscurv,rh_inferiortemporal_gauscurv,rh_isthmuscingulate_gauscurv,rh_lateraloccipital_gauscurv,rh_lateralorbitofrontal_gauscurv,rh_lingual_gauscurv,rh_medialorbitofrontal_gauscurv,rh_middletemporal_gauscurv,rh_parahippocampal_gauscurv,rh_paracentral_gauscurv,rh_parsopercularis_gauscurv,rh_parsorbitalis_gauscurv,rh_parstriangularis_gauscurv,rh_pericalcarine_gauscurv,rh_postcentral_gauscurv,rh_posteriorcingulate_gauscurv,rh_precentral_gauscurv,rh_precuneus_gauscurv,rh_rostralanteriorcingulate_gauscurv,rh_rostralmiddlefrontal_gauscurv,rh_superiorfrontal_gauscurv,rh_superiorparietal_gauscurv,rh_superiortemporal_gauscurv,rh_supramarginal_gauscurv,rh_frontalpole_gauscurv,rh_temporalpole_gauscurv,rh_transversetemporal_gauscurv,rh_insula_gauscurv,BrainSegVolNotVent,eTIV
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1329_v1_t1w,0.019,0.027,0.024,0.042,0.041,0.038,0.03,0.037,0.035,0.038,0.04,0.043,0.039,0.03,0.027,0.041,0.026,0.034,0.023,0.04,0.03,0.026,0.033,0.031,0.032,0.029,0.03,0.029,0.028,0.027,0.048,0.059,0.034,0.031,1074021,1525070.648
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1329_v2_t1w,0.048,0.042,0.037,0.063,0.054,0.048,0.044,0.045,0.046,0.054,0.061,0.055,0.049,0.052,0.031,0.051,0.034,0.044,0.038,0.059,0.049,0.035,0.058,0.046,0.043,0.041,0.046,0.05,0.046,0.052,0.067,0.065,0.038,0.041,1116295,1496939.835
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1329_v3_t1w,0.03,0.046,0.053,0.06,0.085,0.055,0.048,0.043,0.045,0.058,0.051,0.059,0.044,0.042,0.047,0.057,0.035,0.047,0.039,0.08,0.052,0.039,0.055,0.047,0.043,0.043,0.052,0.046,0.04,0.049,0.054,0.086,0.048,0.047,1104850,1588705.902
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1330_v1_t1w,0.02,0.019,0.023,0.044,0.043,0.036,0.026,0.029,0.032,0.036,0.041,0.033,0.039,0.031,0.021,0.025,0.023,0.036,0.025,0.033,0.03,0.026,0.03,0.028,0.027,0.028,0.031,0.029,0.022,0.024,0.048,0.069,0.02,0.031,1034701,1375644.87
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1330_v2_t1w,0.021,0.023,0.025,0.043,0.024,0.034,0.024,0.025,0.036,0.038,0.036,0.034,0.038,0.032,0.021,0.03,0.025,0.035,0.025,0.037,0.032,0.031,0.026,0.029,0.019,0.03,0.03,0.031,0.021,0.024,0.064,0.056,0.024,0.03,1005982,1345459.858
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1331_v1_t1w,0.021,0.034,0.047,0.047,0.058,0.041,0.037,0.044,0.045,0.046,0.057,0.048,0.05,0.035,0.033,0.035,0.038,0.053,0.038,0.047,0.036,0.039,0.043,0.033,0.037,0.052,0.045,0.037,0.033,0.034,0.061,0.081,0.031,0.035,1211913,1538651.791
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1332_v1_t1w,0.015,0.022,0.026,0.041,0.065,0.043,0.03,0.043,0.031,0.042,0.048,0.041,0.035,0.028,0.035,0.028,0.025,0.024,0.024,0.041,0.026,0.025,0.025,0.032,0.03,0.031,0.026,0.03,0.022,0.028,0.042,0.047,0.027,0.036,1180840,1628156.137
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1332_v3_t1w,0.018,0.023,0.029,0.039,0.055,0.036,0.031,0.035,0.031,0.04,0.047,0.047,0.031,0.024,0.024,0.036,0.027,0.034,0.026,0.048,0.029,0.024,0.032,0.034,0.032,0.035,0.029,0.033,0.023,0.03,0.064,0.039,0.036,0.03,1180384,1589548.558
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1333_v2_t1w,0.025,0.028,0.035,0.047,0.047,0.04,0.033,0.04,0.031,0.047,0.036,0.05,0.038,0.029,0.033,0.038,0.029,0.044,0.036,0.039,0.034,0.03,0.032,0.031,0.038,0.042,0.038,0.033,0.025,0.032,0.057,0.069,0.03,0.031,1222309,1569742.413
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1333_v3_t1w,0.022,0.032,0.038,0.047,0.044,0.038,0.038,0.038,0.034,0.042,0.038,0.047,0.034,0.031,0.027,0.038,0.031,0.045,0.034,0.045,0.036,0.033,0.036,0.031,0.038,0.042,0.037,0.031,0.027,0.035,0.062,0.058,0.035,0.041,1247690,1661239.386
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1334_v2_t1w,0.021,0.024,0.031,0.046,0.07,0.037,0.027,0.036,0.03,0.04,0.029,0.037,0.033,0.03,0.018,0.032,0.028,0.041,0.024,0.036,0.03,0.033,0.034,0.029,0.037,0.033,0.029,0.03,0.028,0.031,0.05,0.057,0.032,0.031,1361342,1884959.273
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1335_v1_t1w,0.02,0.023,0.028,0.038,0.059,0.032,0.033,0.037,0.032,0.04,0.043,0.042,0.041,0.032,0.027,0.024,0.025,0.036,0.024,0.037,0.031,0.03,0.024,0.032,0.031,0.033,0.028,0.031,0.026,0.03,0.1,0.069,0.033,0.031,1266391,1627374.314
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1335_v2_t1w,0.018,0.02,0.027,0.039,0.052,0.031,0.031,0.037,0.04,0.039,0.037,0.042,0.04,0.031,0.021,0.022,0.026,0.036,0.026,0.038,0.03,0.028,0.022,0.033,0.034,0.033,0.027,0.03,0.024,0.03,0.07,0.051,0.032,0.032,1287462,1676447.466
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1335_v3_t1w,0.02,0.023,0.025,0.035,0.05,0.029,0.031,0.034,0.03,0.036,0.03,0.039,0.042,0.028,0.019,0.023,0.023,0.029,0.022,0.031,0.027,0.034,0.023,0.03,0.035,0.033,0.028,0.029,0.021,0.027,0.062,0.051,0.034,0.03,1322060,1722889.447
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1336_v1_t1w,0.06,0.021,0.041,0.054,0.042,0.04,0.049,0.043,0.035,0.045,0.044,0.042,0.04,0.051,0.025,0.032,0.043,0.042,0.05,0.04,0.045,0.029,0.043,0.03,0.022,0.038,0.037,0.041,0.041,0.052,0.059,0.057,0.034,0.037,1254007,1607252.369
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1336_v3_t1w,0.017,0.02,0.023,0.04,0.032,0.029,0.025,0.026,0.029,0.034,0.031,0.034,0.029,0.028,0.021,0.031,0.024,0.03,0.026,0.035,0.032,0.025,0.028,0.024,0.023,0.028,0.029,0.029,0.019,0.025,0.066,0.054,0.025,0.034,1290333,1709140.169
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1337_v1_t1w,0.03,0.025,0.028,0.051,0.037,0.04,0.038,0.046,0.036,0.043,0.048,0.047,0.048,0.039,0.023,0.027,0.032,0.043,0.035,0.043,0.034,0.036,0.028,0.04,0.028,0.042,0.034,0.033,0.033,0.033,0.063,0.068,0.036,0.034,1175660,1492258.786
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1337_v2_t1w,0.023,0.027,0.025,0.044,0.037,0.037,0.035,0.042,0.038,0.044,0.047,0.049,0.045,0.034,0.026,0.025,0.028,0.033,0.03,0.041,0.028,0.035,0.027,0.032,0.025,0.035,0.031,0.031,0.028,0.031,0.072,0.052,0.039,0.03,1188649,1558409.449
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1337_v3_t1w,0.027,0.023,0.027,0.047,0.043,0.037,0.037,0.042,0.036,0.05,0.039,0.05,0.039,0.033,0.026,0.026,0.026,0.035,0.032,0.041,0.028,0.034,0.025,0.036,0.024,0.035,0.03,0.03,0.03,0.033,0.061,0.049,0.028,0.029,1202709,1616231.966
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1338_v2_t1w,0.035,0.03,0.044,0.057,0.056,0.04,0.051,0.042,0.038,0.049,0.05,0.056,0.053,0.056,0.03,0.044,0.047,0.065,0.042,0.054,0.045,0.036,0.051,0.049,0.032,0.053,0.043,0.054,0.045,0.047,0.069,0.066,0.046,0.04,1184293,1392042.443
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1338_v3_t1w,0.024,0.028,0.032,0.056,0.034,0.035,0.037,0.038,0.037,0.045,0.038,0.048,0.038,0.035,0.028,0.04,0.034,0.054,0.03,0.051,0.038,0.042,0.043,0.04,0.041,0.039,0.037,0.041,0.03,0.036,0.047,0.054,0.033,0.039,1211848,1536468.805
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1339_v1_t1w,0.016,0.022,0.023,0.039,0.038,0.031,0.028,0.029,0.033,0.032,0.034,0.041,0.039,0.024,0.021,0.024,0.029,0.037,0.031,0.041,0.026,0.032,0.025,0.027,0.027,0.031,0.032,0.031,0.022,0.031,0.062,0.047,0.032,0.026,1337697,1791013.595
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1339_v2_t1w,0.017,0.02,0.022,0.037,0.045,0.031,0.026,0.026,0.036,0.031,0.045,0.04,0.038,0.024,0.022,0.024,0.025,0.045,0.028,0.036,0.025,0.027,0.024,0.027,0.029,0.03,0.03,0.027,0.022,0.03,0.049,0.032,0.038,0.028,1340477,1817798.09
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1339_v3_t1w,0.017,0.02,0.025,0.04,0.039,0.034,0.028,0.027,0.034,0.037,0.036,0.044,0.034,0.023,0.02,0.025,0.028,0.04,0.031,0.042,0.028,0.03,0.03,0.031,0.029,0.033,0.032,0.031,0.024,0.031,0.067,0.048,0.04,0.031,1345263,1898020.71
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1340_v2_t1w,0.024,0.026,0.031,0.05,0.046,0.037,0.036,0.035,0.04,0.04,0.041,0.043,0.035,0.035,0.024,0.034,0.031,0.044,0.031,0.049,0.033,0.031,0.037,0.032,0.036,0.036,0.033,0.033,0.03,0.034,0.059,0.063,0.063,0.033,1254774,1620537.378
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1341_v1_t1w,0.02,0.019,0.023,0.047,0.043,0.034,0.027,0.04,0.034,0.039,0.043,0.042,0.031,0.031,0.025,0.022,0.027,0.034,0.03,0.039,0.03,0.026,0.036,0.032,0.033,0.028,0.025,0.031,0.026,0.029,0.07,0.058,0.037,0.029,1305397,1894351.243
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1341_v2_t1w,0.022,0.019,0.033,0.04,0.053,0.035,0.032,0.039,0.032,0.042,0.045,0.042,0.035,0.03,0.032,0.027,0.035,0.036,0.036,0.038,0.034,0.024,0.036,0.029,0.035,0.033,0.031,0.032,0.027,0.03,0.065,0.062,0.034,0.038,1295235,1882732.255
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1342_v1_t1w,0.078,0.034,0.05,0.064,0.074,0.058,0.053,0.069,0.047,0.064,0.071,0.072,0.061,0.073,0.04,0.053,0.057,0.072,0.059,0.059,0.048,0.04,0.051,0.046,0.039,0.055,0.051,0.048,0.061,0.06,0.099,0.088,0.05,0.048,1108025,1579796.725
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1343_v1_t1w,0.021,0.026,0.028,0.048,0.079,0.036,0.033,0.037,0.03,0.039,0.056,0.046,0.048,0.034,0.04,0.03,0.029,0.051,0.035,0.041,0.03,0.035,0.033,0.033,0.03,0.036,0.033,0.033,0.029,0.032,0.065,0.063,0.042,0.04,1292456,1601926.164
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1343_v2_t1w,0.021,0.023,0.027,0.05,0.049,0.044,0.036,0.042,0.036,0.048,0.045,0.049,0.033,0.036,0.027,0.039,0.029,0.041,0.031,0.043,0.031,0.032,0.036,0.034,0.026,0.034,0.037,0.037,0.03,0.033,0.058,0.055,0.033,0.031,1392012,1885393.998
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1343_v3_t1w,0.025,0.029,0.047,0.057,0.051,0.04,0.047,0.037,0.038,0.053,0.051,0.053,0.04,0.037,0.037,0.045,0.033,0.052,0.042,0.049,0.044,0.039,0.05,0.04,0.031,0.048,0.049,0.047,0.033,0.045,0.058,0.083,0.048,0.042,1368771,1890217.661
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1344_v1_t1w,0.02,0.022,0.032,0.038,0.054,0.028,0.031,0.03,0.031,0.033,0.041,0.042,0.032,0.024,0.028,0.032,0.027,0.035,0.027,0.043,0.028,0.022,0.034,0.028,0.028,0.035,0.034,0.031,0.022,0.029,0.056,0.058,0.027,0.029,1493807,1936414.487
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1344_v2_t1w,0.024,0.022,0.031,0.046,0.044,0.042,0.032,0.032,0.033,0.045,0.042,0.049,0.035,0.026,0.04,0.033,0.03,0.047,0.028,0.051,0.029,0.025,0.034,0.028,0.03,0.036,0.035,0.028,0.027,0.029,0.058,0.051,0.029,0.028,1479135,1955357.641
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1344_v3_t1w,0.022,0.027,0.03,0.044,0.06,0.037,0.029,0.037,0.036,0.041,0.041,0.054,0.035,0.026,0.042,0.037,0.026,0.052,0.027,0.048,0.031,0.029,0.037,0.03,0.039,0.034,0.038,0.033,0.025,0.03,0.069,0.07,0.029,0.03,1445621,2003012.575
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1345_v2_t1w,0.015,0.025,0.025,0.038,0.035,0.03,0.028,0.035,0.03,0.033,0.039,0.039,0.039,0.03,0.028,0.03,0.024,0.043,0.031,0.042,0.027,0.027,0.025,0.029,0.028,0.034,0.028,0.028,0.025,0.028,0.049,0.056,0.026,0.033,1301694,1653723.373
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1346_v1_t1w,0.018,0.028,0.031,0.05,0.043,0.036,0.03,0.045,0.041,0.038,0.05,0.049,0.056,0.031,0.028,0.043,0.029,0.051,0.031,0.052,0.037,0.034,0.034,0.036,0.033,0.037,0.038,0.038,0.027,0.032,0.056,0.052,0.031,0.032,1345464,1848545.003
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1346_v2_t1w,0.023,0.026,0.031,0.043,0.034,0.038,0.029,0.044,0.035,0.046,0.046,0.054,0.033,0.03,0.032,0.036,0.03,0.051,0.03,0.052,0.032,0.036,0.034,0.034,0.036,0.037,0.036,0.031,0.029,0.031,0.054,0.053,0.045,0.043,1342417,1852092.937
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1346_v3_t1w,0.019,0.025,0.03,0.039,0.038,0.034,0.026,0.035,0.036,0.037,0.039,0.043,0.028,0.03,0.027,0.034,0.029,0.046,0.026,0.039,0.031,0.031,0.034,0.031,0.028,0.033,0.031,0.03,0.027,0.032,0.053,0.059,0.043,0.038,1351841,1826789.039
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1347_v2_t1w,0.015,0.025,0.03,0.038,0.051,0.032,0.03,0.036,0.03,0.04,0.038,0.034,0.048,0.029,0.02,0.024,0.021,0.039,0.026,0.033,0.027,0.023,0.029,0.032,0.035,0.034,0.034,0.03,0.02,0.028,0.081,0.051,0.028,0.032,1195661,1511796.245
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1347_v3_t1w,0.014,0.027,0.029,0.035,0.033,0.03,0.029,0.035,0.027,0.037,0.037,0.03,0.037,0.029,0.022,0.023,0.021,0.034,0.028,0.032,0.028,0.024,0.03,0.031,0.027,0.033,0.03,0.029,0.019,0.028,0.048,0.041,0.022,0.03,1232502,1578859.724
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1348_v1_t1w,0.03,0.032,0.039,0.048,0.061,0.035,0.035,0.044,0.034,0.043,0.048,0.042,0.038,0.052,0.031,0.028,0.042,0.038,0.048,0.041,0.039,0.043,0.037,0.03,0.037,0.041,0.038,0.032,0.04,0.053,0.055,0.055,0.034,0.042,1107775,1416836.915
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1349_v1_t1w,0.02,0.024,0.033,0.049,0.041,0.047,0.029,0.039,0.041,0.047,0.051,0.052,0.05,0.032,0.032,0.032,0.024,0.042,0.026,0.048,0.029,0.036,0.036,0.033,0.032,0.04,0.032,0.034,0.022,0.028,0.07,0.049,0.045,0.043,1241928,1639194.382
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1349_v2_t1w,0.018,0.022,0.043,0.043,0.033,0.04,0.026,0.036,0.034,0.037,0.04,0.044,0.04,0.029,0.026,0.023,0.026,0.04,0.027,0.037,0.026,0.033,0.03,0.03,0.031,0.035,0.029,0.031,0.021,0.027,0.072,0.058,0.029,0.033,1267819,1710430.665
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1349_v3_t1w,0.017,0.023,0.042,0.042,0.026,0.037,0.028,0.036,0.034,0.04,0.039,0.041,0.04,0.029,0.022,0.029,0.026,0.031,0.023,0.04,0.027,0.034,0.033,0.032,0.03,0.036,0.028,0.032,0.023,0.027,0.068,0.044,0.032,0.035,1256277,1736763.902
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1350_v1_t1w,0.015,0.027,0.032,0.042,0.045,0.036,0.03,0.037,0.032,0.038,0.04,0.038,0.056,0.031,0.023,0.027,0.027,0.034,0.029,0.034,0.028,0.026,0.031,0.032,0.031,0.035,0.036,0.033,0.023,0.032,0.085,0.061,0.044,0.03,1143659,1534284.082
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1351_v2_t1w,0.028,0.041,0.05,0.06,0.069,0.047,0.049,0.041,0.041,0.053,0.049,0.051,0.041,0.04,0.036,0.049,0.035,0.047,0.043,0.059,0.046,0.036,0.052,0.042,0.046,0.05,0.055,0.049,0.034,0.071,0.074,0.068,0.053,0.044,1171314,1666027.374
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1352_v1_t1w,0.02,0.033,0.044,0.052,0.056,0.064,0.041,0.051,0.035,0.063,0.059,0.048,0.049,0.044,0.04,0.041,0.034,0.071,0.046,0.055,0.035,0.037,0.036,0.042,0.046,0.054,0.044,0.039,0.032,0.034,0.069,0.052,0.021,0.05,1100529,1559601.801
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1352_v2_t1w,0.016,0.024,0.031,0.039,0.034,0.035,0.03,0.034,0.027,0.041,0.038,0.042,0.029,0.03,0.03,0.028,0.025,0.034,0.028,0.046,0.025,0.033,0.029,0.035,0.034,0.032,0.029,0.027,0.023,0.028,0.038,0.029,0.015,0.033,1208507,1614527.557
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1353_v1_t1w,0.016,0.031,0.038,0.049,0.043,0.048,0.037,0.042,0.029,0.046,0.048,0.043,0.046,0.034,0.038,0.033,0.027,0.056,0.033,0.044,0.035,0.03,0.034,0.036,0.035,0.042,0.047,0.041,0.03,0.035,0.1,0.051,0.048,0.044,973461,1287449.891
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1353_v2_t1w,0.013,0.026,0.03,0.044,0.066,0.039,0.031,0.035,0.031,0.042,0.038,0.04,0.037,0.027,0.029,0.022,0.023,0.043,0.023,0.045,0.027,0.028,0.028,0.028,0.033,0.033,0.031,0.029,0.025,0.031,0.053,0.042,0.042,0.029,1048893,1329158.188
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1353_v3_t1w,0.013,0.024,0.025,0.044,0.048,0.038,0.029,0.031,0.033,0.043,0.033,0.043,0.037,0.028,0.027,0.022,0.017,0.044,0.021,0.049,0.024,0.032,0.023,0.029,0.031,0.032,0.03,0.026,0.021,0.025,0.044,0.043,0.029,0.034,1045546,1355125.397
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1354_v1_t1w,0.019,0.027,0.033,0.047,0.068,0.044,0.031,0.04,0.043,0.035,0.05,0.044,0.057,0.035,0.04,0.032,0.027,0.043,0.037,0.038,0.037,0.032,0.03,0.035,0.028,0.045,0.034,0.035,0.031,0.03,0.096,0.056,0.041,0.038,1093407,1425444.525
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1354_v2_t1w,0.019,0.026,0.025,0.045,0.082,0.038,0.028,0.038,0.035,0.039,0.053,0.039,0.043,0.032,0.043,0.031,0.025,0.042,0.035,0.041,0.031,0.034,0.025,0.029,0.031,0.039,0.03,0.03,0.026,0.028,0.067,0.062,0.035,0.037,1124251,1453606.868
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1355_v3_t1w,0.017,0.025,0.023,0.047,0.065,0.04,0.031,0.038,0.033,0.044,0.047,0.051,0.038,0.03,0.033,0.027,0.021,0.035,0.024,0.039,0.028,0.03,0.027,0.031,0.022,0.034,0.033,0.03,0.022,0.026,0.056,0.044,0.031,0.038,1242292,1657441.844
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1356_v1_t1w,0.019,0.023,0.023,0.04,0.053,0.035,0.027,0.028,0.026,0.04,0.037,0.037,0.045,0.028,0.023,0.026,0.026,0.038,0.031,0.035,0.026,0.034,0.025,0.028,0.028,0.034,0.03,0.025,0.023,0.03,0.056,0.047,0.027,0.026,1086192,1413346.703
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1356_v2_t1w,0.02,0.025,0.024,0.042,0.032,0.033,0.028,0.031,0.03,0.05,0.037,0.044,0.04,0.03,0.027,0.026,0.023,0.037,0.028,0.048,0.028,0.03,0.027,0.027,0.025,0.034,0.029,0.025,0.023,0.025,0.046,0.054,0.025,0.03,1080948,1376615.267
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1357_v2_t1w,0.014,0.028,0.028,0.044,0.056,0.042,0.027,0.035,0.028,0.04,0.041,0.041,0.038,0.03,0.018,0.027,0.025,0.034,0.022,0.034,0.025,0.023,0.025,0.03,0.04,0.032,0.03,0.03,0.018,0.03,0.061,0.063,0.017,0.034,1122747,1408015.328
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1358_v1_t1w,0.037,0.021,0.027,0.04,0.054,0.034,0.039,0.055,0.028,0.037,0.049,0.037,0.041,0.063,0.026,0.031,0.033,0.061,0.042,0.047,0.034,0.031,0.036,0.031,0.026,0.04,0.032,0.026,0.04,0.04,0.067,0.06,0.024,0.029,1168352,1495110.675
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1359_v1_t1w,0.021,0.021,0.023,0.032,0.042,0.035,0.032,0.032,0.041,0.038,0.051,0.044,0.031,0.03,0.024,0.027,0.027,0.035,0.028,0.037,0.027,0.033,0.028,0.026,0.038,0.036,0.032,0.03,0.025,0.029,0.056,0.045,0.026,0.028,1060438,1412851.826
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1359_v2_t1w,0.023,0.021,0.023,0.034,0.04,0.034,0.031,0.033,0.034,0.039,0.046,0.042,0.03,0.027,0.027,0.032,0.026,0.036,0.026,0.041,0.027,0.029,0.028,0.027,0.032,0.036,0.03,0.03,0.023,0.03,0.043,0.055,0.031,0.03,1037405,1408340.525
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1359_v3_t1w,0.021,0.02,0.021,0.035,0.026,0.03,0.03,0.029,0.031,0.036,0.036,0.04,0.038,0.028,0.031,0.03,0.025,0.034,0.026,0.04,0.023,0.032,0.026,0.026,0.034,0.033,0.028,0.028,0.025,0.029,0.041,0.046,0.028,0.032,1032013,1427277.858
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1360_v1_t1w,0.033,0.038,0.034,0.05,0.059,0.044,0.035,0.046,0.032,0.05,0.047,0.045,0.04,0.033,0.033,0.035,0.039,0.047,0.033,0.051,0.038,0.037,0.039,0.036,0.041,0.041,0.04,0.041,0.032,0.034,0.079,0.052,0.046,0.034,1290205,1767667.573
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1360_v3_t1w,0.029,0.032,0.025,0.04,0.044,0.032,0.029,0.032,0.029,0.041,0.039,0.04,0.03,0.027,0.024,0.025,0.03,0.035,0.029,0.037,0.029,0.033,0.031,0.03,0.036,0.032,0.032,0.03,0.026,0.027,0.043,0.042,0.04,0.028,1340407,1796763.428
/neuro/labs/grantlab/research/MRI_Predict_Age/NIH_PD/3NIFTI_FreeSurfer/deface_1361_v1_t1w,0.052,0.038,0.043,0.045,0.062,0.049,0.042,0.049,0.054,0.053,0.049,0.056,0.043,0.049,0.052,0.041,0.045,0.042,0.045,0.055,0.037,0.046,0.04,0.039,0.028,0.047,0.038,0.041,0.041,0.047,0.075,0.062,0.062,0.034,1291595,1555718.685
